F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,Number of Defects
6,2,3,9,5,37,142,10,3,1,11,4
7,2,3,2,4,37,113,10,3,0,13,4
6,3,2,2,3,37,121,10,3,0,12,4
7,2,4,6,5,37,183,10,3,1,10,3
7,2,2,17,5,37,118,10,3,0,9,4
7,2,2,17,5,37,118,10,3,0,9,4
7,2,2,17,5,37,118,10,3,0,9,4
7,2,2,17,5,37,118,10,3,0,9,4
7,2,2,17,5,37,118,10,3,0,9,4
6,2,3,2,4,37,110,10,3,1,12,4
6,2,4,1,3,37,104,10,3,1,13,4
6,3,3,4,4,37,155,10,3,0,12,4
6,3,5,6,3,37,104,10,3,1,12,5
6,3,5,6,3,37,104,10,3,1,12,5
6,3,3,8,5,37,132,10,3,1,9,4
6,3,3,8,5,37,132,10,3,1,9,4
6,3,2,15,4,37,115,10,3,0,10,3
7,3,1,11,5,37,131,10,3,1,10,4
7,3,3,1,5,38,138,10,3,0,11,4
7,2,3,1,6,38,167,10,3,1,10,5
7,2,6,1,15,38,132,10,3,0,9,4
8,2,4,1,4,38,107,10,3,1,11,4
6,3,2,2,4,38,124,10,3,0,12,5
6,3,2,2,4,38,124,10,3,0,12,5
7,2,3,8,5,38,126,10,3,0,9,3
7,2,3,8,5,38,126,10,3,0,9,3
8,3,4,8,4,38,194,10,3,1,10,4
8,3,4,15,4,38,216,10,3,1,10,4
8,2,5,14,5,38,118,10,3,1,10,4
7,3,4,13,4,38,140,10,3,1,10,4
7,3,4,13,4,38,140,10,3,1,10,4
6,3,2,7,4,38,172,10,3,1,10,4
7,5,3,4,7,38,165,10,3,0,9,3
7,3,3,8,5,38,157,10,3,0,9,4
7,3,3,8,5,38,158,10,3,0,10,3
7,3,3,8,5,38,158,10,3,0,10,3
8,2,7,11,5,38,133,10,3,0,9,3
8,2,7,11,5,38,133,10,3,0,9,3
7,2,4,2,4,38,195,10,3,1,13,4
6,3,3,13,3,38,152,10,3,0,9,3
5,4,0,19,4,38,128,10,3,1,10,4
7,3,3,1,5,38,173,10,3,1,9,3
8,3,4,2,3,38,103,10,3,1,10,6
7,2,3,12,4,38,236,10,3,1,10,4
6,3,3,1,4,38,114,10,4,0,9,3
7,2,3,15,5,38,174,10,3,0,9,4
7,2,3,15,5,38,174,10,3,0,9,4
7,2,3,15,5,38,174,10,3,0,9,4
7,2,4,18,4,38,153,10,3,0,9,4
7,2,4,18,4,38,153,10,3,0,9,4
6,2,5,2,4,38,123,10,3,1,10,4
7,2,4,2,3,38,147,10,3,1,11,4
8,3,4,7,4,38,161,10,3,0,11,6
8,3,4,7,4,38,161,10,3,0,11,6
8,2,4,1,4,38,143,10,3,0,11,3
8,2,4,1,4,38,143,10,3,0,11,3
8,2,5,2,4,38,167,10,3,0,10,4
6,2,2,2,4,38,157,10,3,1,10,4
7,3,3,1,3,38,131,10,3,0,13,4
7,2,2,5,5,38,168,10,3,0,10,4
7,3,2,17,5,38,133,10,3,1,10,4
7,3,2,17,5,38,133,10,3,1,10,4
8,2,4,2,5,38,123,10,4,0,10,3
8,2,4,2,5,38,123,10,4,0,10,3
7,3,3,7,4,38,118,10,3,1,11,4
6,3,2,7,4,38,141,10,3,0,10,3
9,2,3,3,5,38,150,10,3,1,11,4
7,3,3,6,3,38,115,10,3,1,12,5
7,3,3,6,3,38,115,10,3,1,12,5
6,4,3,11,5,38,209,10,3,1,9,4
7,6,2,10,4,38,157,10,3,1,9,3
7,6,2,10,4,38,157,10,3,1,9,3
7,1,3,5,5,38,113,10,3,0,10,5
6,3,3,2,3,38,142,10,3,0,13,5
6,3,3,2,3,38,142,10,3,0,13,5
6,3,3,2,3,38,142,10,3,0,13,5
7,2,4,1,4,38,108,10,3,1,12,4
6,2,3,2,5,38,95,10,3,1,12,6
7,2,3,3,3,38,94,10,3,0,12,5
6,4,1,9,4,38,155,10,3,1,9,3
6,4,1,9,4,38,155,10,3,1,9,3
6,2,3,9,4,38,118,10,3,0,11,3
8,4,3,5,2,38,113,10,3,0,13,5
6,2,2,1,4,38,128,10,4,1,11,3
7,2,4,6,3,38,112,10,3,0,12,4
6,2,3,10,4,38,201,10,3,0,10,1
7,3,4,3,3,38,121,10,3,0,13,4
7,4,3,7,2,38,133,10,3,0,12,5
7,4,3,7,2,38,133,10,3,0,12,5
7,4,3,7,2,38,133,10,3,0,12,5
8,2,4,8,3,38,107,10,3,0,12,4
8,2,4,8,3,38,107,10,3,0,12,4
6,2,3,3,5,38,125,10,3,1,10,4
8,3,3,6,4,38,103,10,3,0,12,4
6,2,3,1,3,38,67,10,3,0,12,4
8,2,3,9,5,38,132,10,3,1,10,4
7,2,3,2,4,38,111,10,3,0,13,4
7,2,3,2,4,38,111,10,3,0,13,4
6,2,3,2,4,38,102,10,3,0,12,5
7,3,3,2,4,38,102,10,3,0,14,5
6,2,3,1,2,38,100,10,3,1,11,5
6,2,2,2,4,38,93,10,3,0,12,4
6,2,2,2,4,38,93,10,3,0,12,4
9,2,3,1,3,38,95,10,3,0,10,3
7,2,4,2,4,38,110,10,3,1,11,4
6,3,3,10,6,38,187,10,3,1,11,3
6,3,4,2,4,38,90,10,3,1,12,5
7,2,3,1,4,38,100,10,3,1,11,4
7,3,3,3,4,38,93,10,3,1,12,4
7,2,3,19,4,38,167,10,3,1,9,5
7,2,3,19,4,38,167,10,3,1,9,5
6,4,3,4,4,38,111,10,3,0,14,5
6,4,3,4,4,38,111,10,3,0,14,5
7,3,5,12,5,38,127,10,3,1,9,4
7,3,5,12,5,38,127,10,3,1,9,4
7,3,5,12,5,38,127,10,3,1,9,4
6,4,3,4,3,38,122,10,3,1,11,4
5,3,2,1,4,38,180,10,3,0,12,4
7,2,4,1,5,38,127,10,3,1,9,3
6,2,3,1,4,38,121,10,3,0,11,4
6,4,4,4,5,39,245,10,3,1,10,4
7,3,3,1,7,39,124,10,3,1,11,5
6,2,4,1,5,39,108,10,3,0,11,4
8,3,5,9,5,39,197,10,3,1,10,4
7,3,3,14,3,39,134,10,3,1,12,4
7,2,4,18,5,39,145,10,3,0,9,3
7,2,4,18,5,39,145,10,3,0,9,3
7,3,2,1,5,39,148,10,3,0,9,4
7,3,2,1,5,39,148,10,3,0,9,4
6,4,1,2,6,39,128,10,3,0,10,3
8,3,3,9,6,39,184,10,3,1,9,4
7,2,3,2,4,39,138,10,3,0,12,5
6,2,3,5,4,39,133,10,3,0,11,5
6,4,3,3,4,39,187,10,3,1,11,4
7,3,3,2,4,39,173,10,3,1,11,4
7,3,3,2,4,39,173,10,3,1,11,4
8,2,3,15,4,39,194,10,3,0,10,5
8,2,4,1,4,39,117,10,3,0,10,3
9,2,4,2,4,39,148,10,3,1,10,4
7,2,3,1,4,39,123,10,3,0,11,6
9,3,5,3,6,39,133,10,3,1,10,3
9,3,5,3,6,39,133,10,3,1,10,3
7,2,4,6,7,39,212,10,3,0,10,4
7,3,3,6,4,39,97,10,3,0,12,4
7,2,5,6,4,39,128,10,3,0,11,4
8,2,2,5,4,39,159,10,3,0,12,4
8,3,5,9,3,39,180,10,3,0,12,6
9,2,5,2,4,39,130,10,3,0,10,5
7,4,0,3,5,39,137,10,3,0,10,3
7,3,5,2,6,39,166,10,4,1,9,2
7,2,3,2,4,39,190,10,3,0,12,4
7,4,2,2,5,39,184,10,3,0,10,4
7,5,0,1,4,39,107,10,3,0,9,3
8,3,3,8,5,39,152,10,3,1,10,4
7,2,4,2,6,39,198,10,4,1,10,4
6,2,3,6,5,39,151,10,4,0,11,4
6,2,3,6,5,39,151,10,4,0,11,4
7,3,2,1,5,39,208,10,3,0,10,4
7,4,3,2,4,39,84,10,4,0,13,5
7,2,3,1,3,39,149,10,3,1,11,3
7,2,3,2,4,39,144,10,3,1,11,4
6,3,4,6,4,39,191,10,3,1,10,3
7,2,3,2,3,39,132,10,3,0,11,3
7,2,3,2,3,39,132,10,3,0,11,3
8,2,2,2,3,39,128,10,3,0,11,5
6,3,3,4,3,39,138,10,3,0,13,5
7,4,3,2,3,39,107,10,3,1,14,5
7,4,3,2,3,39,107,10,3,1,14,5
7,3,3,4,3,39,96,10,3,1,13,6
7,2,3,14,5,39,118,10,3,1,9,4
7,2,3,14,5,39,118,10,3,1,9,4
5,3,3,1,2,39,150,10,3,1,14,6
7,4,3,8,3,39,123,10,3,0,12,5
7,4,4,5,2,39,114,10,3,0,13,5
7,4,4,5,2,39,114,10,3,0,13,5
7,3,3,8,4,39,124,10,3,0,12,6
7,3,2,2,5,39,164,10,4,1,11,3
7,2,4,7,3,39,116,10,3,0,12,4
7,2,3,15,5,39,193,10,3,1,9,4
7,2,3,15,5,39,193,10,3,1,9,4
7,2,3,15,5,39,193,10,3,1,9,4
7,2,3,15,5,39,193,10,3,1,9,4
7,2,3,15,5,39,193,10,3,1,9,4
7,2,3,15,5,39,193,10,3,1,9,4
6,2,2,2,4,39,154,10,3,0,10,4
8,3,2,2,4,39,150,10,3,0,12,5
8,2,3,5,6,39,113,10,3,1,10,5
8,3,2,2,4,39,150,10,3,0,12,5
6,2,2,17,4,39,110,10,3,0,9,4
6,2,2,17,4,39,110,10,3,0,9,4
6,2,2,17,4,39,110,10,3,0,9,4
6,2,2,17,4,39,110,10,3,0,9,4
7,2,3,3,4,39,120,10,3,1,11,5
6,2,4,1,5,39,122,10,3,1,11,5
6,2,3,12,3,39,98,10,3,0,11,3
6,2,4,1,5,39,122,10,3,1,11,5
7,2,3,2,3,39,116,10,3,1,13,4
7,3,3,6,3,39,204,10,3,1,13,4
7,2,3,3,4,39,122,10,3,1,11,4
6,2,3,1,4,39,118,10,3,0,13,6
6,2,2,2,4,39,161,10,3,0,10,4
6,3,2,2,3,39,121,10,3,0,12,3
6,3,4,1,5,39,141,10,3,1,11,4
6,3,4,16,6,39,167,10,3,1,9,3
6,3,4,16,6,39,167,10,3,1,9,3
6,2,3,10,3,39,102,10,3,1,13,5
7,5,3,2,5,39,177,10,3,1,11,3
7,5,3,2,5,39,177,10,3,1,11,3
7,3,3,1,4,39,120,10,3,0,12,4
6,2,3,7,4,39,104,10,3,1,11,4
6,4,4,5,4,40,217,10,3,1,10,4
6,1,5,2,9,40,158,10,3,0,10,4
7,3,6,1,4,40,120,10,3,0,11,5
7,4,6,11,4,40,142,10,3,0,9,3
6,2,3,5,5,40,199,10,4,1,10,2
7,4,6,11,4,40,142,10,3,0,9,3
7,4,2,7,6,40,163,10,3,0,10,3
7,2,3,5,5,40,127,10,3,0,10,4
6,2,3,2,9,40,143,10,3,1,11,4
6,3,3,4,3,40,99,10,3,0,13,5
7,2,4,21,3,40,139,10,3,0,11,4
7,3,3,15,5,40,171,10,3,0,9,3
6,2,3,2,5,40,170,10,4,1,10,5
6,2,3,2,5,40,170,10,4,1,10,5
7,3,5,14,5,40,168,10,3,1,10,5
7,3,5,14,5,40,168,10,3,1,10,5
7,3,3,14,5,40,183,10,3,1,9,4
7,3,3,14,5,40,183,10,3,1,9,4
7,2,3,4,2,40,142,10,3,0,11,5
7,2,4,1,4,40,117,10,3,1,10,5
7,2,4,1,4,40,117,10,3,1,10,5
7,2,4,1,4,40,117,10,3,1,10,5
6,3,2,1,3,40,114,10,3,0,11,5
6,3,2,1,3,40,114,10,3,0,11,5
6,3,3,8,3,40,197,10,3,1,10,3
6,4,3,3,4,40,153,10,3,1,11,4
6,4,3,3,4,40,153,10,3,1,11,4
7,3,4,1,4,40,89,10,3,0,11,5
8,5,3,4,3,40,138,10,3,0,13,5
7,2,4,2,3,40,104,10,3,0,11,6
8,4,4,5,3,40,114,10,3,1,12,5
7,2,3,2,5,40,147,10,3,0,11,5
8,3,3,2,3,40,190,10,3,0,11,4
6,2,3,2,9,40,161,10,3,1,11,3
7,2,3,6,5,40,251,10,3,1,10,3
7,2,3,6,5,40,251,10,3,1,10,3
7,4,3,4,3,40,130,10,3,0,13,5
7,2,3,6,5,40,251,10,3,1,10,3
7,9,5,9,3,40,184,10,3,0,11,3
8,3,5,12,4,40,131,10,3,0,11,3
9,2,3,1,3,40,99,10,3,0,10,4
7,2,3,3,5,40,153,10,3,1,11,5
7,2,3,1,4,40,141,10,3,1,10,4
7,2,3,1,4,40,141,10,3,1,10,4
7,2,3,18,5,40,142,10,3,0,9,3
7,2,3,18,5,40,142,10,3,0,9,3
8,1,3,9,6,40,126,10,3,0,10,3
8,1,3,9,6,40,126,10,3,0,10,3
9,2,5,15,6,40,234,10,3,1,9,3
7,2,3,2,5,40,120,10,3,0,11,4
7,4,3,5,4,40,143,10,3,0,12,5
7,3,3,8,5,40,167,10,3,1,10,3
7,3,3,8,5,40,167,10,3,1,10,3
7,3,4,8,5,40,227,10,3,1,9,3
7,3,3,8,5,40,188,10,3,0,9,4
7,3,3,3,5,40,220,10,3,1,10,3
7,3,3,3,5,40,210,10,3,1,10,3
7,3,3,20,4,40,144,10,3,0,9,3
7,2,3,11,3,40,174,10,3,0,9,3
7,2,3,11,3,40,174,10,3,0,9,3
6,2,3,1,4,40,86,10,4,0,12,3
5,2,4,1,3,40,101,10,4,1,11,4
5,2,4,1,3,40,101,10,4,1,11,4
7,2,3,5,4,40,148,10,3,0,10,4
6,3,3,1,3,40,114,10,3,1,11,5
8,3,3,2,7,40,157,10,3,0,10,3
7,3,4,1,4,40,156,10,3,0,12,4
7,3,5,2,5,40,118,10,3,0,12,5
7,3,5,2,5,40,118,10,3,0,12,5
7,4,4,2,3,40,109,10,3,0,13,4
7,2,4,6,3,40,121,10,3,1,12,5
6,2,3,2,4,40,118,10,3,1,12,5
6,2,3,1,4,40,129,10,3,1,11,3
7,2,3,3,5,40,121,10,3,1,11,5
7,2,3,3,5,40,122,10,3,1,11,5
7,2,3,3,5,40,121,10,3,1,11,5
6,5,0,1,3,40,107,10,3,0,12,3
6,3,3,2,4,40,106,10,3,0,13,5
5,4,3,6,3,40,132,10,3,0,12,4
5,4,3,6,3,40,132,10,3,0,12,4
7,2,3,1,3,40,123,10,3,0,12,5
6,3,3,3,2,40,152,10,3,1,12,5
6,3,3,7,5,40,143,10,3,1,11,4
6,1,3,5,3,40,110,10,4,1,12,4
7,3,3,8,4,40,179,10,3,1,10,4
7,6,3,6,3,40,118,10,3,1,13,5
7,1,4,2,5,40,117,10,3,1,11,4
7,1,4,2,5,40,117,10,3,1,11,4
7,2,3,6,5,40,152,10,3,1,11,4
7,3,2,1,4,40,177,10,3,0,10,3
6,2,3,1,4,40,76,10,3,0,14,5
6,2,3,2,4,40,108,10,3,1,12,4
6,3,3,5,4,40,186,10,3,1,11,4
7,4,3,5,4,40,176,10,3,0,12,4
6,3,3,7,5,40,158,10,3,0,10,3
5,1,3,1,4,40,98,10,3,1,12,5
5,3,2,5,3,40,124,10,3,0,11,4
7,4,3,10,4,40,146,10,3,0,12,4
7,3,2,3,4,40,122,10,3,0,12,4
7,6,2,2,12,40,240,10,3,1,9,3
5,3,4,1,4,40,78,10,3,1,12,5
6,2,4,10,4,40,106,10,3,1,10,4
6,3,3,1,4,40,102,10,3,1,11,4
5,3,3,2,5,40,150,10,3,0,12,4
7,3,3,3,5,41,210,10,3,1,10,3
8,4,6,19,4,41,172,10,3,1,10,3
7,3,4,2,5,41,122,10,3,0,11,6
7,2,4,1,5,41,97,10,3,0,10,3
6,3,3,6,5,41,176,10,3,1,9,4
6,2,3,2,5,41,200,10,4,1,10,4
6,2,3,2,5,41,200,10,4,1,10,4
9,3,2,16,7,41,197,10,3,1,10,1
7,4,2,7,6,41,163,10,3,0,10,4
7,4,2,7,6,41,163,10,3,0,10,4
7,4,2,7,6,41,166,10,3,0,10,4
7,2,3,3,3,41,136,10,3,0,13,5
6,3,2,13,4,41,137,10,3,0,10,3
7,3,2,5,5,41,211,10,3,1,10,4
6,2,2,1,4,41,149,10,3,1,10,4
7,3,3,3,5,41,188,10,3,0,11,3
6,2,3,2,4,41,150,10,3,1,11,5
6,2,3,2,4,41,150,10,3,1,11,5
6,2,3,3,4,41,114,10,3,1,12,5
7,1,3,9,4,41,113,10,3,0,9,5
7,1,3,9,4,41,113,10,3,0,9,5
8,3,6,11,4,41,151,10,3,0,9,3
8,2,5,13,4,41,143,10,3,1,9,6
8,3,6,11,4,41,151,10,3,0,9,3
9,2,4,3,4,41,143,10,3,0,10,4
8,3,4,7,5,41,169,10,3,0,11,3
8,3,4,7,5,41,169,10,3,0,11,3
8,2,4,5,6,41,167,10,3,0,11,5
8,3,4,9,4,41,162,10,3,0,12,5
7,2,5,18,4,41,158,10,3,0,9,4
7,2,5,18,4,41,158,10,3,0,9,4
7,3,3,5,14,41,168,10,3,0,9,3
7,2,3,4,4,41,213,10,3,0,12,4
7,2,3,4,4,41,213,10,3,0,12,4
8,4,2,11,3,41,167,10,3,0,11,5
8,4,2,11,3,41,167,10,3,0,11,5
8,4,2,11,3,41,167,10,3,0,11,5
7,2,3,7,3,41,144,10,3,0,12,5
8,2,3,9,4,41,140,10,3,0,10,5
8,3,3,14,4,41,248,10,3,1,9,4
7,2,4,14,5,41,178,10,3,0,10,3
7,4,3,2,3,41,104,10,3,1,13,5
8,2,3,1,5,41,142,10,3,1,10,4
7,2,3,18,4,41,146,10,3,0,9,3
7,2,3,18,4,41,146,10,3,0,9,3
7,2,3,18,4,41,146,10,3,0,9,3
7,2,3,7,5,41,224,10,3,1,10,3
7,2,3,7,5,41,224,10,3,1,10,3
7,3,2,8,4,41,180,10,3,0,9,3
7,2,3,1,5,41,107,10,4,1,11,5
7,2,3,1,5,41,107,10,4,1,11,5
8,2,3,11,4,41,211,10,3,0,10,4
7,3,3,5,4,41,150,10,3,0,12,4
8,2,4,4,5,41,174,10,3,0,12,3
7,3,2,6,6,41,190,10,3,1,9,3
7,4,4,6,7,41,176,10,3,1,9,3
6,3,2,3,5,41,161,10,3,1,11,4
6,3,2,3,5,41,161,10,3,1,11,4
7,2,3,6,3,41,131,10,3,0,11,4
7,2,3,6,3,41,131,10,3,0,11,4
7,1,3,10,4,41,98,10,3,0,10,6
7,1,3,10,4,41,98,10,3,0,10,6
7,1,3,10,4,41,98,10,3,0,10,6
8,1,3,14,4,41,114,10,3,1,11,5
7,2,4,2,4,41,98,10,3,0,12,5
7,2,4,2,4,41,98,10,3,0,12,5
7,2,4,9,5,41,150,10,3,0,10,3
7,2,3,1,4,41,115,10,3,1,12,4
6,3,4,5,4,41,147,10,3,0,11,5
6,3,3,2,3,41,142,10,3,0,13,5
6,3,3,2,3,41,142,10,3,0,13,5
7,2,3,7,6,41,132,10,3,1,11,4
7,2,3,7,6,41,132,10,3,1,11,4
8,3,3,3,4,41,117,10,3,0,12,3
7,2,4,10,6,41,103,10,3,1,11,4
7,2,3,2,4,41,108,10,3,0,13,4
7,2,4,10,6,41,103,10,3,1,11,4
6,4,2,7,5,41,151,10,3,1,9,3
6,4,2,7,5,41,151,10,3,1,9,3
6,3,3,5,4,41,149,10,3,0,11,5
6,4,3,2,3,41,102,10,3,1,13,5
7,2,4,3,4,41,186,10,3,1,13,4
7,3,3,6,2,41,103,10,3,0,12,4
7,3,3,6,2,41,103,10,3,0,12,4
8,3,3,1,5,41,103,10,3,0,12,4
8,3,3,1,5,41,103,10,3,0,12,4
7,2,5,9,4,41,191,10,3,1,11,4
6,3,4,5,4,41,101,10,3,1,13,4
8,2,4,1,4,41,92,10,3,1,12,4
6,3,3,2,4,41,142,10,3,0,13,5
7,3,5,2,4,41,192,10,3,1,10,5
7,3,5,2,3,41,193,10,3,1,10,4
6,3,3,8,5,41,162,10,3,1,10,3
6,2,2,16,4,41,113,10,3,0,9,4
6,2,2,16,4,41,113,10,3,0,9,4
6,2,2,16,4,41,113,10,3,0,9,4
6,2,2,16,4,41,113,10,3,0,9,4
6,2,2,16,4,41,113,10,3,0,9,4
5,2,5,6,7,41,187,10,3,0,10,3
7,5,2,16,6,41,182,10,3,1,10,4
6,3,2,11,5,41,124,10,3,0,11,3
6,3,5,2,2,41,101,10,3,0,13,4
6,4,3,3,3,41,151,10,3,1,12,5
7,3,3,10,5,41,128,10,3,1,10,4
6,2,3,9,3,41,134,10,3,0,12,5
7,3,3,18,5,42,195,10,3,0,9,5
7,3,3,18,5,42,195,10,3,0,9,5
7,2,3,8,5,42,207,10,3,0,10,4
8,2,3,12,5,42,138,10,3,1,9,3
6,3,3,6,5,42,173,10,3,1,9,4
6,3,2,4,4,42,119,10,3,1,11,3
6,3,2,1,6,42,168,10,3,0,11,4
7,3,6,1,13,42,127,10,3,0,9,4
7,3,4,19,4,42,155,10,3,0,9,4
7,3,4,19,4,42,155,10,3,0,9,4
7,3,4,1,3,42,105,10,3,0,12,5
8,2,3,9,4,42,182,10,3,0,10,4
6,4,3,6,3,42,134,10,3,0,12,5
7,3,3,2,4,42,121,10,3,0,11,5
6,2,3,5,4,42,157,10,3,0,11,3
7,2,4,8,5,42,173,10,3,1,10,4
8,4,2,9,5,42,215,10,3,1,9,4
6,4,6,15,4,42,115,10,3,1,9,3
6,4,6,15,4,42,115,10,3,1,9,3
8,3,3,8,5,42,180,10,3,1,10,4
6,3,3,1,4,42,115,10,3,0,11,5
7,6,5,14,17,42,185,10,3,0,9,3
7,2,7,3,4,42,144,10,3,0,12,4
8,4,5,9,3,42,186,10,3,0,12,6
8,1,5,2,4,42,120,10,3,0,11,5
8,2,5,2,5,42,140,10,3,0,11,4
8,5,5,13,24,42,220,10,3,1,9,3
6,2,5,8,5,42,151,10,3,1,10,4
6,2,5,8,5,42,151,10,3,1,10,4
6,3,2,7,5,42,170,10,3,0,10,4
7,3,4,9,5,42,147,10,3,1,10,3
7,3,4,14,7,42,163,10,4,0,10,3
7,4,3,18,6,42,187,10,3,1,9,3
6,3,2,12,5,42,163,10,3,0,10,3
7,3,4,9,3,42,150,10,3,0,12,4
7,3,4,9,3,42,150,10,3,0,12,4
7,2,3,6,3,42,127,10,3,0,12,4
8,2,3,8,4,42,130,10,3,1,12,4
8,2,3,2,4,42,148,10,3,1,11,4
6,2,3,2,9,42,135,10,3,0,10,5
7,2,2,9,3,42,219,10,3,0,10,4
8,1,4,1,2,42,104,10,3,1,12,4
9,3,3,12,6,42,240,10,3,1,10,4
7,2,4,2,3,42,103,10,3,0,11,3
7,4,4,6,7,42,178,10,3,1,9,3
7,4,5,6,6,42,241,10,4,1,10,3
7,3,4,8,6,42,218,10,3,1,10,3
7,3,3,1,4,42,119,10,3,0,13,4
8,2,5,1,4,42,167,10,3,0,12,3
6,3,4,1,5,42,135,10,3,0,11,4
5,3,4,6,3,42,133,10,3,0,13,4
7,2,4,1,3,42,125,10,3,0,13,5
7,2,4,6,6,42,123,10,3,1,11,6
7,2,3,2,4,42,148,10,3,0,10,3
6,2,3,1,5,42,119,10,3,1,11,5
7,3,4,1,4,42,109,10,3,1,12,4
7,4,4,9,6,42,214,10,3,1,9,3
7,4,4,9,6,42,214,10,3,1,9,3
7,3,3,5,4,42,126,10,3,0,13,5
5,2,2,6,5,42,146,10,3,1,10,4
7,2,3,7,4,42,179,10,3,1,11,4
7,2,4,8,4,42,123,10,3,1,11,4
8,4,10,20,3,42,164,10,3,1,12,4
7,2,4,8,4,42,123,10,3,1,11,4
8,4,3,3,3,42,162,10,3,0,12,4
7,2,4,1,3,42,104,10,3,0,12,5
7,2,3,5,5,42,130,10,3,1,11,4
7,2,3,5,5,42,130,10,3,1,11,4
6,3,2,2,5,42,166,10,3,0,10,4
7,3,3,15,6,42,162,10,3,1,11,1
6,3,2,18,5,42,111,10,3,0,9,4
6,3,2,18,5,42,111,10,3,0,9,4
6,3,2,18,5,42,111,10,3,0,9,4
6,3,2,18,5,42,111,10,3,0,9,4
7,2,3,11,4,42,143,10,3,0,10,5
6,2,2,17,5,42,151,10,3,1,9,4
6,3,3,1,4,42,107,10,3,1,11,5
8,4,5,13,4,42,116,10,3,1,9,3
6,3,2,13,6,42,206,10,3,0,12,4
6,3,3,7,4,42,168,10,3,0,11,4
6,3,2,7,4,42,145,10,3,0,10,3
6,2,4,1,4,42,118,10,3,1,12,4
6,2,4,1,4,42,118,10,3,1,12,4
6,3,3,4,3,42,137,10,3,0,11,4
5,3,4,1,8,42,124,10,3,0,10,4
6,3,5,6,4,42,111,10,3,1,12,5
6,2,3,1,5,42,86,10,3,0,12,4
6,2,3,5,5,42,124,10,3,1,11,4
7,3,2,1,6,43,204,10,4,1,9,3
6,1,3,2,5,43,117,10,3,1,9,4
5,4,0,1,4,43,119,10,3,0,12,6
5,4,0,1,4,43,119,10,3,0,12,6
8,2,4,7,4,43,161,10,3,0,11,3
7,2,3,5,4,43,161,10,3,1,11,4
6,2,4,2,3,43,117,10,3,1,10,4
7,2,3,2,3,43,147,10,3,1,13,4
8,2,4,14,5,43,145,10,3,1,9,6
8,2,4,14,5,43,145,10,3,1,9,6
5,3,0,6,5,43,166,10,3,1,10,4
7,3,3,2,4,43,188,10,3,0,10,4
8,2,3,17,6,43,184,10,3,1,9,4
8,3,4,1,4,43,132,10,3,1,10,3
7,2,4,17,5,43,190,10,3,0,9,4
7,2,4,17,5,43,190,10,3,0,9,4
8,1,3,2,4,43,179,10,3,0,9,3
6,3,4,7,4,43,167,10,3,0,9,4
8,1,5,1,4,43,160,10,3,0,10,4
8,3,4,11,3,43,208,10,3,0,10,3
7,2,3,2,4,43,148,10,3,1,12,6
7,2,3,2,4,43,148,10,3,1,12,6
7,2,3,1,5,43,141,10,3,1,10,5
6,2,4,2,3,43,150,10,3,1,11,6
6,2,4,2,3,43,150,10,3,1,11,6
6,2,3,6,4,43,160,10,4,0,11,4
8,2,4,2,5,43,154,10,3,1,11,4
7,2,3,6,4,43,164,10,3,1,10,3
6,2,3,7,4,43,153,10,4,0,11,3
6,2,3,7,4,43,153,10,4,0,11,3
8,3,6,17,5,43,163,10,3,1,9,3
8,3,6,17,5,43,163,10,3,1,9,3
7,2,3,2,4,43,188,10,3,0,12,4
7,2,3,2,4,43,188,10,3,0,12,4
6,2,3,2,9,43,136,10,3,0,10,4
6,2,3,1,4,43,127,10,3,1,9,3
7,3,4,7,7,43,162,10,3,1,10,3
7,2,4,16,4,43,133,10,3,0,9,3
7,2,4,16,4,43,133,10,3,0,9,3
7,2,4,16,4,43,133,10,3,0,9,3
7,2,4,16,4,43,133,10,3,0,9,3
7,2,5,2,3,43,104,10,3,1,11,4
6,2,4,5,4,43,147,10,3,0,11,5
6,2,4,5,4,43,147,10,3,0,11,5
7,1,4,2,4,43,125,10,3,1,10,5
6,2,4,2,4,43,109,10,3,0,12,4
7,2,2,7,6,43,157,10,3,1,11,4
7,3,3,10,3,43,138,10,3,0,11,4
7,2,3,5,3,43,106,10,3,0,12,5
7,2,3,5,3,43,106,10,3,0,12,5
8,3,3,4,3,43,123,10,3,0,11,4
6,4,2,5,4,43,131,10,3,0,11,4
6,4,2,5,4,43,131,10,3,0,11,4
6,3,3,12,5,43,127,10,3,0,11,4
7,2,3,8,5,43,116,10,3,1,12,6
7,3,2,1,4,43,176,10,3,0,10,3
7,3,4,4,4,43,105,10,3,0,12,4
6,3,3,9,5,43,136,10,3,1,11,4
7,3,3,10,11,43,187,10,3,1,9,3
6,4,3,4,3,43,132,10,3,0,11,5
6,4,3,4,3,43,132,10,3,0,11,5
6,3,3,12,4,43,127,10,3,1,10,5
7,3,4,1,4,43,126,10,3,1,11,4
7,4,3,3,4,43,132,10,3,0,13,4
9,4,3,11,3,44,171,10,3,0,12,3
7,2,4,1,4,44,111,10,3,0,10,4
8,3,4,19,6,44,170,10,3,0,9,3
7,3,3,16,4,44,179,10,3,1,10,3
6,3,3,13,5,44,148,10,3,0,9,3
7,3,3,5,4,44,179,10,3,1,9,4
7,3,5,16,5,44,181,10,3,1,9,3
7,3,2,6,6,44,168,10,3,0,10,4
6,3,3,8,6,44,166,10,3,0,9,3
6,3,3,7,6,44,201,10,3,0,9,4
